clip_uid,official_split,analysis_role,source_role,event_family,action_type,difficulty,dive_score,execution_quality,judge_sample_sd,disagreement_primary_eligible,teacher_predicted_score,global_linear_predicted_score,same_action_reference_predicted_score,plain_ridge_predicted_score,trustdive_predicted_quality,trustdive_predicted_score,teacher_adapter_gap,reference_distance,reference_dispersion,valid_reference_count,open_set,teacher_uncertainty,prediction_interval_width,teacher_error,ours_error,error_gain,reference_baseline,predicted_quality,phi_takeoff,phi_flight,phi_entry,top_phase,actual_max_intervention_phase,top_phase_intervention_match,targeted_intervention_effect,random_intervention_effect,phase_boundary_cosine,phase_boundary_top_match,reference_change_cosine,coalition_0,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,high_judge_risk,review_priority,review_reason,paired_mae_difference
FINADivingWorldCup2021_Men10mSynchronised_final_r4::6,test,official_test,source_validation,FINADivingWorldCup2021_Men10mSynchronised_final,307c,3.4,87.72,8.6,0.4183300132670378,False,79.94167413711547,80.04896335601806,78.58815393447875,78.98909018039703,7.754889719188213,79.09987513571977,0.8417990013956995,1.7718291e-07,0.16636452,5,False,0.0,10.83974784803754,7.778325862884529,8.620124864280228,-0.8417990013956995,7.858527,7.7548895,-0.10873564,0.0069319406,-0.0018339952,takeoff,takeoff,True,0.11100435256958008,0.007051944732666016,0.6364597,0.5,0.8767531,7.858527,7.7519155,7.8651943,7.752922,7.852747,7.7478375,7.865894,7.7548895,False,0.5201238390092879,routine automatic scoring,0.8417990013956995
FINADivingWorldCup2021_Men10mSynchronised_final_r4::9,test,official_test,source_validation,FINADivingWorldCup2021_Men10mSynchronised_final,109c,3.7,81.03,7.299999999999999,0.4472135954999579,False,78.92174248695375,80.04431734085084,76.66710262298585,79.22210627719761,7.148957669734955,79.35343013405802,0.431687647104269,9.088548e-07,0.32679337,5,False,0.0,12.330712525488316,2.1082575130462544,1.6765698659419854,0.431687647104269,6.7851415,7.1489577,0.072393894,0.053267717,0.23815465,entry,entry,True,0.2290048599243164,0.04986858367919922,0.29234722,0.0,-0.27850085,6.7851415,6.8825483,6.8411803,6.919953,7.0349336,7.0959735,7.099089,7.1489577,False,0.4613003095975232,phase boundary ambiguity,-0.431687647104269
FINADivingWorldCup2021_Men10mSynchronised_final_r4::11,test,official_test,source_validation,FINADivingWorldCup2021_Men10mSynchronised_final,207b,3.6,86.4,8.0,0.3535533905932738,False,87.74636421203614,87.47348442077637,88.79163780212403,86.59839763641358,8.054932482540607,86.99327081143856,0.753093400597578,2.2534921e-07,0.3847611,5,False,0.0,12.869442470642191,1.3463642120361357,0.5932708114385576,0.753093400597578,8.568487,8.054933,-0.21347396,0.03625663,-0.33633724,entry,entry,True,0.3282804489135742,0.047606468200683594,0.7746772,0.5,0.7077868,8.568487,8.362657,8.598224,8.383213,8.228923,8.007326,8.27122,8.054933,False,0.5572755417956656,routine automatic scoring,-0.753093400597578
FINADivingWorldCup2021_Men10mSynchronised_final_r5::6,test,official_test,source_validation,FINADivingWorldCup2021_Men10mSynchronised_final,207b,3.6,74.52,6.8999999999999995,0.22360679774997896,False,73.82807350158691,75.28915042877198,70.25350685119629,76.42503869533539,7.011998280882835,75.72958143353463,1.9015079319477195,3.897915e-06,0.8241714,5,False,0.0,16.953154793700214,0.691926498413082,1.2095814335346375,-0.5176549351215556,7.1575255,7.011998,0.13808234,0.015776953,-0.29938665,entry,entry,True,0.2705059051513672,0.1579747200012207,0.84791434,1.0,-0.54519063,7.1575255,7.276349,7.15619,7.282504,6.8298917,6.978475,6.8540235,7.011998,False,0.8978328173374613,wide prediction interval; predicted high judge disagreement,0.5176549351215556
FINADivingWorldCup2021_Men10mSynchronised_final_r5::8,test,official_test,source_validation,FINADivingWorldCup2021_Men10mSynchronised_final,207b,3.6,59.4,5.499999999999999,0.3535533905932738,False,49.08761787414551,53.63089027404786,58.067128372192386,56.48774800300598,5.249733150005341,56.69711802005768,7.609500145912172,3.1675394e-05,0.3418965,5,False,0.0,12.471075280537864,10.31238212585449,2.702881979942319,7.609500145912172,5.410178,5.249733,0.07370647,-0.020047585,-0.2141041,entry,entry,True,0.17295074462890625,0.02006244659423828,0.97628206,1.0,0.9506668,5.410178,5.4647603,5.3712497,5.4226837,5.17615,5.2296705,5.135673,5.249733,False,0.9752321981424149,teacher-adapter difference,-7.609500145912172
FINADivingWorldCup2021_Men10m_final_r1::1,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,6245d,3.6,39.6,3.6666666666666665,0.2886751345948129,False,35.287134933471684,41.54968442916871,39.405372905731205,39.44327187538147,3.613089084625244,39.02136211395264,3.734227180480957,0.0009501665,0.9748425,5,False,0.0,18.353434313438505,4.3128650665283175,0.5786378860473604,3.734227180480957,6.567054,3.613089,-0.19051583,-0.18985291,-2.573596,entry,entry,True,2.4497060775756836,2.4497060775756836,0.99710065,1.0,0.99890214,6.567054,6.2385283,6.2756596,6.062795,3.8755605,3.695408,3.6596026,3.613089,False,1.0,wide prediction interval; teacher-adapter difference; predicted high judge disagreement,-3.734227180480957
FINADivingWorldCup2021_Men10m_final_r1::3,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,407c,3.2,83.2,8.666666666666666,0.2886751345948129,False,74.21477966308595,74.44338226318361,75.71049041748049,73.983446931839,7.705001540482044,73.96801478862764,0.2467648744583073,4.7584397e-08,0.36295003,5,False,0.0,12.666738707083361,8.985220336914054,9.231985211372361,-0.2467648744583073,7.8557734,7.7050014,-0.111769356,-0.4014608,0.36245808,flight,entry,False,0.33550119400024414,0.10830307006835938,0.21274717,0.0,0.1614868,7.8557734,7.743424,7.391239,7.266141,8.144715,8.040503,7.8133044,7.7050014,False,0.631578947368421,phase boundary ambiguity,0.2467648744583073
FINADivingWorldCup2021_Men10m_final_r1::5,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,6245d,3.6,86.4,8.0,0.0,False,83.933282661438,84.13543968200685,84.3131555557251,83.85398411750793,7.749140627682209,83.69071877896786,0.2425638824701366,2.522994e-06,0.26826665,5,False,0.0,11.786787427049138,2.466717338562006,2.7092812210321426,-0.2425638824701366,8.2800665,7.7491407,-0.1793766,-0.11470032,-0.23684883,entry,entry,True,0.23363351821899414,0.18784189224243164,0.8097155,0.5,0.7296271,8.2800665,8.109818,8.175999,7.9827743,8.040666,7.8738103,7.9369826,7.7491407,False,0.21052631578947367,routine automatic scoring,0.2425638824701366
FINADivingWorldCup2021_Men10m_final_r1::11,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,407c,3.2,67.2,6.999999999999999,0.0,False,77.61881103515626,77.4233367919922,78.90380859375001,77.45004558563234,8.075385257601738,77.52369847297669,0.09511256217956543,1.0532225e-07,0.3888728,5,False,0.0,12.907655112224516,10.418811035156253,10.323698472976687,0.09511256217956543,8.404488,8.075385,-0.048048336,-0.0684708,-0.21258338,entry,entry,True,0.21665000915527344,0.04513263702392578,0.58365726,0.0,0.89407575,8.404488,8.352901,8.331321,8.292035,8.195349,8.139782,8.120518,8.075385,False,0.4891640866873065,routine automatic scoring,-0.09511256217956543
FINADivingWorldCup2021_Men10m_final_r2::2,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,109c,3.7,94.35,8.499999999999998,0.0,False,95.59721717834474,94.64233703613283,96.22156677246095,95.11378042548895,8.5910350009799,95.3604885108769,0.23672866746782972,1.3221924e-07,0.41241354,5,False,0.0,13.126433744172333,1.2472171783447408,1.010488510876911,0.23672866746782972,8.304407,8.591035,-0.0598553,0.00964133,0.33684173,entry,entry,True,0.3443174362182617,0.3443174362182617,0.98046833,1.0,0.97916245,8.304407,8.211859,8.286662,8.246717,8.633934,8.553846,8.618036,8.591035,False,0.7058823529411765,routine automatic scoring,-0.23672866746782972
FINADivingWorldCup2021_Men10m_final_r2::5,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,407c,3.2,64.0,6.666666666666666,0.28867513459481287,False,66.97880859375,68.10887603759767,69.7272674560547,67.90890698432924,7.0687384605407715,67.85988922119142,0.8810806274414205,1.8010307e-07,0.38460666,5,False,0.0,12.868007204644195,2.978808593750003,3.8598892211914233,-0.8810806274414205,7.3165274,7.0687385,-0.111007296,0.06278793,-0.19956954,entry,entry,True,0.2079019546508789,0.11184167861938477,0.83150035,1.0,0.9461858,7.3165274,7.203315,7.389442,7.2766404,7.1222506,7.019117,7.18058,7.0687385,False,0.48297213622291024,routine automatic scoring,0.8810806274414205
FINADivingWorldCup2021_Men10m_final_r3::0,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,626b,3.5,63.0,6.0,0.0,False,83.47277998924255,83.43623542785645,84.66962814331055,83.38118099793792,7.965501718223095,83.6377680413425,0.16498805209994316,3.6609558e-06,0.33677945,5,False,0.0,12.423519284425161,20.472779989242554,20.637768041342497,-0.16498805209994316,8.344591,7.965502,-0.2894155,-0.1402661,0.050592262,takeoff,takeoff,True,0.30324745178222656,0.13804054260253906,0.90484804,0.5,0.99788535,8.344591,8.066733,8.199825,7.890418,8.368418,8.103542,8.268749,7.965502,False,0.42105263157894735,routine automatic scoring,0.16498805209994316
FINADivingWorldCup2021_Men10m_final_r3::7,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,207c,3.3,84.15,8.500000000000002,0.0,False,75.0037380695343,75.43012475967406,75.01191430091856,74.12101797312496,7.49974849075079,74.24751005843281,0.7562280111014843,4.466239e-07,0.18628818,5,False,0.0,11.024910733379633,9.146261930465712,9.902489941567197,-0.7562280111014843,7.8889937,7.4997487,-0.13764875,-0.002186219,-0.24941008,entry,entry,True,0.2514524459838867,0.006306648254394531,0.80615944,0.5,-0.22570404,7.8889937,7.762273,7.893762,7.751201,7.64446,7.5060554,7.645491,7.4997487,False,0.4953560371517028,routine automatic scoring,0.7562280111014843
FINADivingWorldCup2021_Men10m_final_r4::0,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,307c,3.4,69.7,6.833333333333334,0.28867513459481287,False,78.12925043106078,78.46233386993407,74.35496463775634,78.17503227442502,7.6572922840714455,78.10438129752873,0.024869133532050114,3.3767165e-07,0.4346419,5,False,0.0,13.333015661823008,8.42925043106078,8.40438129752873,0.024869133532050114,7.4717765,7.6572924,-0.0812246,-0.033471506,0.300212,entry,entry,True,0.30498790740966797,0.03167915344238281,0.8777705,1.0,0.82231694,7.4717765,7.3910875,7.4361506,7.3523045,7.7668505,7.6889715,7.7394147,7.6572924,False,0.6563467492260062,routine automatic scoring,-0.024869133532050114
FINADivingWorldCup2021_Men10m_final_r4::4,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,307c,3.4,81.6,8.0,0.0,False,83.40633430480956,83.08199100494384,79.29477252960204,82.33723127245902,8.096610687673092,82.58542901426553,0.820905290544033,5.6339527e-08,0.34079134,5,False,0.0,12.460804348657565,1.8063343048095675,0.9854290142655344,0.820905290544033,8.127551,8.096611,-0.107808985,0.12253054,-0.04566161,flight,flight,True,0.16251707077026367,0.16251707077026367,0.78655535,0.5,0.8564878,8.127551,7.9843516,8.211746,8.137425,8.078693,7.934094,8.167378,8.096611,False,0.47368421052631576,routine automatic scoring,-0.820905290544033
FINADivingWorldCup2021_Men10m_final_r4::5,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,207b,3.6,75.6,6.999999999999999,0.0,False,74.39886131286622,75.78882923126221,75.46001701354982,75.89076036214828,6.969831138849258,75.27417629957199,0.8753149867057743,5.081672e-06,0.5541406,5,False,0.0,14.443591365288707,1.2011386871337777,0.32582370042800335,0.8753149867057743,7.4292245,6.969831,0.009645383,-0.100574575,-0.36846432,entry,entry,True,0.2952604293823242,0.08453798294067383,0.539717,0.5,0.9613455,7.4292245,7.499009,7.31921,7.2650914,6.994153,7.054369,7.013728,6.969831,False,0.8359133126934984,wide prediction interval; predicted high judge disagreement,-0.8753149867057743
FINADivingWorldCup2021_Men10m_final_r5::5,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,307c,3.4,86.7,8.5,0.0,False,88.80789585113524,87.81062507629395,87.67669715881347,88.2699348539114,8.674212135374546,88.47696378082037,0.3309320703148728,1.3071723e-07,0.34744078,5,False,0.0,12.522601662231672,2.1078958511352397,1.7769637808203669,0.3309320703148728,8.704962,8.674212,-0.035720825,-0.09071636,0.095687866,entry,entry,True,0.11339664459228516,0.11339664459228516,0.92476207,0.5,0.61977834,8.704962,8.667692,8.596781,8.560816,8.782759,8.747646,8.708567,8.674212,False,0.21052631578947367,routine automatic scoring,-0.3309320703148728
FINADivingWorldCup2021_Men10m_final_r5::11,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,5255b,3.6,86.4,8.0,0.0,False,90.24486122131349,89.6607147216797,89.8463047027588,89.31393084526063,8.323624677956104,89.89514652192594,0.3497146993875475,1.4294516e-06,0.28617963,5,False,0.0,11.953263880301913,3.8448612213134794,3.495146521925932,0.3497146993875475,8.408605,8.323625,-0.23521002,-0.15961654,0.30984655,entry,entry,True,0.34563589096069336,0.16034412384033203,0.92980164,0.5,0.9965369,8.408605,8.173747,8.252609,7.9779887,8.685555,8.483969,8.5562935,8.323625,False,0.29102167182662536,routine automatic scoring,-0.3497146993875475
FINADivingWorldCup2021_Men10m_final_r6::10,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_final,207b,3.6,104.4,9.666666666666666,0.2886751345948129,False,81.46607093811036,81.97559623718263,82.78580017089844,80.9471624672413,7.520880110561848,81.22550519406796,0.2405657440423994,1.0300835e-06,0.43056002,5,False,0.0,13.295080268651335,22.933929061889643,23.174494805932042,-0.2405657440423994,8.006557,7.52088,-0.19864838,-0.064291395,-0.22273748,entry,entry,True,0.2318882942199707,0.08348608016967773,0.32201442,0.0,0.92356384,8.006557,7.8203783,7.9585495,7.7527685,7.7900596,7.6043663,7.734909,7.52088,False,0.42105263157894735,phase boundary ambiguity,0.2405657440423994
FINADivingWorldCup2021_Men10m_semifinal_r1::5,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,407c,3.2,76.8,7.999999999999998,0.0,False,52.63472900390626,55.551800537109386,56.27644500732423,56.070081138610846,5.879329591989517,56.44156408309937,3.806835079193114,1.1315213e-06,0.41284627,5,False,0.0,13.130455369469692,24.16527099609374,20.358435916900625,3.806835079193114,6.3072295,5.8793297,-0.004637321,-0.09401687,-0.32924566,entry,entry,True,0.3485112190246582,0.12755346298217773,0.6853418,0.5,0.9627548,6.3072295,6.287772,6.24337,6.227841,5.9938703,6.006883,5.872526,5.8793297,False,0.8018575851393189,teacher-adapter difference,-3.806835079193114
FINADivingWorldCup2021_Men10m_semifinal_r1::6,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,407c,3.2,76.8,7.999999999999998,0.0,False,60.92270050048829,62.80724487304688,64.48157958984376,63.47633657455445,6.637288153171539,63.71796627044679,2.7952657699584975,6.46915e-07,0.4795582,5,False,0.0,13.750450673688446,15.877299499511707,13.08203372955321,2.7952657699584975,7.3006988,6.637288,-0.13755226,-0.2097776,-0.3160808,entry,entry,True,0.38792991638183594,0.38792991638183594,0.62224686,0.5,0.6336805,7.3006988,7.148122,7.1379457,7.025218,7.0482197,6.9023376,6.768063,6.637288,False,0.7368421052631579,routine automatic scoring,-2.7952657699584975
FINADivingWorldCup2021_Men10m_semifinal_r1::7,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,107b,3.0,66.0,7.333333333333333,0.28867513459481287,False,68.46834182739258,68.82069396972656,68.81349277496338,67.54560881853104,7.538938365876675,67.85044529289007,0.6178965345025063,0.0,0.2988203,5,False,0.0,12.07074131624369,2.468341827392578,1.8504452928900719,0.6178965345025063,7.6433835,7.5389385,-0.062342007,0.061923187,-0.10402616,entry,entry,True,0.12468862533569336,0.053775787353515625,0.18569052,0.5,0.8241077,7.6433835,7.572155,7.7123346,7.663627,7.5596995,7.4843636,7.5927143,7.5389385,False,0.4086687306501548,phase boundary ambiguity,-0.6178965345025063
FINADivingWorldCup2021_Men10m_semifinal_r1::11,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,626c,3.3,77.55,7.833333333333334,0.28867513459481287,False,76.50928344726562,76.7481077671051,76.06465129852293,76.50053062811493,7.718323335051537,76.4114010170102,0.09788243025541021,8.88685e-07,0.25320977,5,False,0.0,11.646854531673245,1.0407165527343807,1.138598982989791,-0.09788243025541021,7.251916,7.718323,-0.19633643,0.09411963,0.5686241,entry,entry,True,0.5739889144897461,0.5739889144897461,0.9616511,1.0,0.9771511,7.251916,7.0338054,7.330897,7.1443343,7.820121,7.6041193,7.88794,7.718323,False,0.6501547987616099,routine automatic scoring,0.09788243025541021
FINADivingWorldCup2021_Men10m_semifinal_r1::13,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,5253b,3.2,65.6,6.833333333333332,0.28867513459481287,False,66.29054260253908,67.50635833740236,66.58373565673828,67.73509240150453,7.002611413598061,67.2250695705414,0.9345269680023165,4.0858077e-07,0.3679111,5,False,0.0,12.71284503468323,0.6905426025390824,1.6250695705413989,-0.9345269680023165,6.876219,7.0026116,-0.15351136,0.22067373,0.059230488,flight,flight,True,0.36109447479248047,0.1364731788635254,0.07815851,0.0,0.40318578,6.876219,6.7070985,6.957901,6.821059,6.8145566,6.641517,7.139085,7.0026116,False,0.5015479876160991,phase boundary ambiguity,0.9345269680023165
FINADivingWorldCup2021_Men10m_semifinal_r1::14,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,407c,3.2,81.6,8.499999999999998,0.0,False,83.14950256347657,82.26500244140627,82.02951049804689,83.29336445331575,8.681066207587719,83.33823559284211,0.1887330293655367,1.779255e-07,0.30931908,5,False,0.0,12.16831309182074,1.5495025634765796,1.7382355928421163,-0.1887330293655367,8.515042,8.6810665,-0.03259611,0.05771303,0.14090729,entry,entry,True,0.1363506317138672,0.0716543197631836,0.92580515,1.0,0.99981815,8.515042,8.462746,8.559346,8.544716,8.661038,8.609412,8.69343,8.6810665,False,0.21671826625386997,routine automatic scoring,0.1887330293655367
FINADivingWorldCup2021_Men10m_semifinal_r1::17,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,307c,3.4,69.7,6.833333333333334,0.28867513459481287,False,69.71694202423095,71.0980396270752,70.63055162429809,71.3736461341381,6.984199747443199,71.23883742392063,1.521895399689683,0.0,0.4455564,5,False,0.0,13.434450912005627,0.01694202423094282,1.5388374239206257,-1.521895399689683,7.4275208,6.9841995,-0.08808637,0.055140495,-0.41037536,entry,entry,True,0.3975820541381836,0.3975820541381836,0.9797308,1.0,0.9977947,7.4275208,7.3214483,7.440824,7.3817816,7.001362,6.890212,7.05729,6.9841995,False,0.7275541795665634,routine automatic scoring,1.521895399689683
FINADivingWorldCup2021_Men10m_semifinal_r2::1,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,207c,3.3,62.7,6.333333333333335,0.28867513459481287,False,58.38554306030272,60.882244062423695,60.17494339942931,60.38377453386783,6.103924334049225,60.428850907087316,2.043307846784593,1.9254999e-06,0.28017434,5,False,0.0,11.897453027414937,4.31445693969728,2.2711490929126867,2.043307846784593,6.208025,6.1039243,-0.042021275,-0.18053675,0.11845732,flight,flight,True,0.15105819702148438,0.15105819702148438,-0.14146645,1.0,-0.4464043,6.208025,6.1711674,5.995096,5.9626336,6.3007355,6.2549825,6.1540227,6.1039243,False,0.7058823529411765,phase boundary ambiguity,-2.043307846784593
FINADivingWorldCup2021_Men10m_semifinal_r2::4,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,5253b,3.2,68.8,7.166666666666665,0.28867513459481287,False,54.80398864746095,57.45081024169923,56.680828857421886,57.20998849868775,5.946793079376221,57.08921356201173,2.2852249145507812,1.7317353e-06,0.2976773,5,False,0.0,12.060118907607032,13.99601135253905,11.710786437988268,2.2852249145507812,5.658373,5.946793,-0.007647594,-0.012063821,0.3081316,entry,entry,True,0.29372644424438477,0.026511192321777344,0.9972337,1.0,0.96852344,5.658373,5.6450253,5.662926,5.6530666,5.9830794,5.9733043,5.946571,5.946793,False,0.7275541795665634,routine automatic scoring,-2.2852249145507812
FINADivingWorldCup2021_Men10m_semifinal_r2::7,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,407c,3.2,67.2,6.999999999999999,0.0,False,69.07869873046876,69.94716339111329,68.20693359375001,69.3296451330185,7.213505811989307,69.24965579509737,0.1709570646286096,1.5591591e-07,0.4088307,5,False,0.0,13.093136237750263,1.8786987304687557,2.0496557950973653,-0.1709570646286096,7.182401,7.2135057,0.0579346,-0.029362598,0.0025325615,takeoff,takeoff,True,0.07734346389770508,0.07734346389770508,0.17020069,0.0,0.1932984,7.182401,7.2206545,7.141857,7.20839,7.1820784,7.2319593,7.1361623,7.2135057,False,0.37770897832817335,phase boundary ambiguity,0.1709570646286096
FINADivingWorldCup2021_Men10m_semifinal_r2::14,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,207c,3.3,74.25,7.500000000000001,0.0,False,75.67164459228515,76.01482443809508,75.35986204147338,74.81202060878276,7.5984786078333855,75.2249382175505,0.4467063747346458,2.3417418e-07,0.48663658,5,False,0.0,13.816234437187134,1.4216445922851477,0.9749382175505019,0.4467063747346458,7.8107147,7.598479,-0.11285043,0.05728197,-0.15666747,entry,entry,True,0.17270612716674805,0.17270612716674805,0.9442265,1.0,0.8421361,7.8107147,7.678679,7.8524137,7.771185,7.66816,7.5275397,7.69407,7.598479,False,0.33746130030959753,routine automatic scoring,-0.4467063747346458
FINADivingWorldCup2021_Men10m_semifinal_r2::16,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,207b,3.6,72.0,6.666666666666666,0.28867513459481287,False,65.09563179016114,67.64460754394531,65.15441722869873,66.76538833379746,6.260589987039566,67.61437186002732,2.5187400698661833,4.557056e-06,0.5255297,5,False,0.0,14.177692136330627,6.904368209838864,4.385628139972681,2.5187400698661833,6.403591,6.26059,-0.20858264,0.02256465,0.04301691,takeoff,takeoff,True,0.22066497802734375,0.0823678970336914,0.57696086,0.5,0.067004845,6.403591,6.206815,6.3949585,6.178222,6.406981,6.207104,6.481255,6.26059,False,0.7275541795665634,wide prediction interval,-2.5187400698661833
FINADivingWorldCup2021_Men10m_semifinal_r3::0,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,207b,3.6,43.2,4.0,0.0,False,56.30746879577637,59.951280212402345,62.376443481445314,60.419949245452884,5.6025959849357605,60.50803663730622,4.200567841529846,1.30980825e-05,0.22054294,5,False,0.0,11.343261428638487,13.10746879577637,17.308036637306216,-4.200567841529846,5.904474,5.602596,-0.16554308,-0.051158667,-0.08517623,takeoff,takeoff,True,0.16716718673706055,0.007560253143310547,0.8893558,0.5,0.66933274,5.904474,5.73581,5.8049717,5.662416,5.7891965,5.610156,5.769763,5.602596,False,0.8359133126934984,teacher-adapter difference,4.200567841529846
FINADivingWorldCup2021_Men10m_semifinal_r3::3,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,107b,3.0,67.5,7.5,0.0,False,60.18285655975342,61.56742572784424,60.58536386489868,62.0107896476984,6.834545314311981,61.51090782880783,1.3280512690544128,3.6625622e-07,0.43639326,5,False,0.0,13.34929216541974,7.317143440246582,5.989092171192169,1.3280512690544128,6.651982,6.834545,-0.085427366,0.0038019817,0.26418868,entry,entry,True,0.2519826889038086,0.2519826889038086,0.96706194,1.0,0.9744003,6.651982,6.5703955,6.663729,6.5825624,6.931255,6.83581,6.920935,6.834545,False,0.6439628482972136,routine automatic scoring,-1.3280512690544128
FINADivingWorldCup2021_Men10m_semifinal_r3::4,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,626b,3.5,73.5,7.0,0.0,False,58.29729223251343,61.397136211395264,63.3027606010437,63.42402192950249,6.0076161324977875,63.07996939122677,4.782677158713341,8.745991e-05,1.3214613,5,False,0.0,21.57477778039492,15.202707767486572,10.420030608773232,4.782677158713341,6.428606,6.007616,-0.09456396,-0.26563334,-0.060792685,flight,flight,True,0.2663860321044922,0.07860088348388672,0.6242302,0.5,0.4539848,6.428606,6.310045,6.1506743,6.086217,6.3725705,6.274002,6.0912337,6.007616,False,0.9566563467492261,wide prediction interval; teacher-adapter difference; predicted high judge disagreement,-4.782677158713341
FINADivingWorldCup2021_Men10m_semifinal_r3::7,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,307c,3.4,39.1,3.833333333333334,0.2886751345948129,False,36.94625287055969,42.40996084213256,43.30703859329223,43.58212863206863,4.276139914989471,43.6166271328926,6.670374262332913,6.4335736e-06,0.21579923,5,False,0.0,11.299175192230512,2.153747129440312,4.5166271328926015,-2.3628800034522897,3.912819,4.2761397,0.013768752,-0.021101514,0.3706536,entry,entry,True,0.3857276439666748,0.006264686584472656,0.9967653,1.0,0.99427414,3.912819,3.9374328,3.8630836,3.890412,4.2717395,4.2652664,4.269875,4.2761397,False,0.9442724458204335,teacher-adapter difference,2.3628800034522897
FINADivingWorldCup2021_Men10m_semifinal_r3::9,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,6243d,3.2,62.4,6.499999999999999,0.0,False,60.31358642578126,62.27401885986329,64.29297180175782,62.72954463958741,6.485260918736458,62.258504819870005,1.9449183940887451,6.7408297e-07,0.33414936,5,False,0.0,12.39907627794326,2.0864135742187386,0.14149518012999351,1.9449183940887451,6.2826695,6.485261,-0.042951822,0.05106616,0.19447708,entry,entry,True,0.21077823638916016,0.057668209075927734,0.88430387,0.5,0.2624344,6.2826695,6.2371325,6.3302627,6.2744827,6.4639745,6.4275928,6.5224986,6.485261,False,0.6934984520123839,routine automatic scoring,-1.9449183940887451
FINADivingWorldCup2021_Men10m_semifinal_r3::17,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,5172b,3.6,72.0,6.666666666666666,0.28867513459481287,False,65.64328651428224,68.12403202056885,65.64328651428224,65.64328651428224,6.078082084655762,65.64328651428224,0.0,5.5528813e-05,0.6658485,2,True,0.0,15.481761749058478,6.356713485717762,6.356713485717762,0.0,,,,,,open_set,open_set,False,,,,,,,,,,,,,,False,0.9504643962848297,insufficient similar references; wide prediction interval; phase boundary ambiguity; predicted high judge disagreement,0.0
FINADivingWorldCup2021_Men10m_semifinal_r4::1,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,307c,3.4,49.3,4.833333333333333,0.28867513459481287,False,57.47223100662231,60.37878684997558,60.041175270080565,60.68508020639419,5.985287547111511,61.04993298053741,3.5777019739151044,3.5764403e-06,0.4539607,5,False,0.0,13.512557134834852,8.172231006622312,11.749932980537416,-3.5777019739151044,6.0816617,5.9852877,-0.023827711,0.09546169,-0.16800801,entry,entry,True,0.1693105697631836,0.1693105697631836,0.35002398,0.5,0.89782107,6.0816617,6.052767,6.174123,6.154598,5.9146256,5.887156,6.004379,5.9852877,False,0.7863777089783281,teacher-adapter difference; phase boundary ambiguity,3.5777019739151044
FINADivingWorldCup2021_Men10m_semifinal_r4::10,test,official_test,source_fit,FINADivingWorldCup2021_Men10m_semifinal,307c,3.4,37.4,3.666666666666667,0.2886751345948129,False,38.32704892158508,43.61873617172241,42.507770633697504,44.88201456069946,4.420411765575409,45.088200008869165,6.761151087284084,1.2020717e-05,0.19750214,5,False,0.0,11.129128992583453,0.927048921585083,7.688200008869167,-6.761151087284084,4.3471713,4.4204116,-0.0061330795,-0.06661177,0.14598513,entry,entry,True,0.12703943252563477,0.12703943252563477,0.8961124,1.0,-0.55974185,4.3471713,4.3220844,4.287196,4.293372,4.5107603,4.495002,4.4089327,4.4204116,False,0.9473684210526315,teacher-adapter difference,6.761151087284084
